"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2007",11.60026,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2008",15.86994,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2009",13.03642,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2010",9.82833,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2011",12.02682,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2012",10.97934,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2013",10.96729,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2014",10.67942,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2015",9.969537,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2016",10.70037,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2017",10.38642,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2018",11.1306,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2019",10.73638,
"AUT","BANKLEVERAGE","TOT","PC_NVA","A","2020",13.01364,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","1995",285.0116,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","1996",261.5934,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","1997",91.66282,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","1998",75.76862,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","1999",81.92335,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2000",82.68277,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2001",87.59194,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2002",56.95147,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2003",47.05557,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2004",44.81189,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2005",611.4924,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2006",603.2825,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2007",46.13092,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2008",35.91168,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2009",40.86502,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2010",31.0401,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2011",23.73864,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2012",19.08119,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2013",17.85806,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2014",22.28494,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2015",11.5887,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2016",11.60786,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2017",14.25344,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2018",16.05005,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2019",16.25442,
"SVK","BANKLEVERAGE","TOT","PC_NVA","A","2020",16.93534,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2010",4.233874,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2011",6.706494,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2012",5.567884,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2013",8.333987,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2014",7.359584,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2015",10.41471,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2016",9.527087,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2017",9.921453,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2018",6.948438,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2019",7.167114,
"TUR","BANKLEVERAGE","TOT","PC_NVA","A","2020",7.58561,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","1995",14.48257,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","1996",14.51907,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","1997",8.391343,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","1998",5.270127,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","1999",4.614649,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2000",4.045675,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2001",6.42954,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2002",7.980751,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2003",6.623271,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2004",6.316247,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2005",5.082792,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2006",4.542858,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2007",6.933357,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2008",23.72319,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2009",17.88096,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2010",26.0159,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2011",45.79654,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2012",38.92961,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2013",25.85395,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2014",20.87213,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2015",16.26727,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2016",24.21243,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2017",19.4527,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2018",28.02933,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2019",22.61062,
"ITA","BANKLEVERAGE","TOT","PC_NVA","A","2020",31.55514,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","1995",27.56914,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","1996",27.16677,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","1997",15.0132,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","1998",7.939336,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","1999",4.276968,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2000",6.059965,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2001",7.91198,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2002",10.41676,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2003",8.142699,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2004",6.739206,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2005",5.492991,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2006",4.824147,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2007",4.57994,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2008",19.51695,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2009",14.19213,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2010",28.79052,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2011",66.10475,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2012",13.26576,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2013",12.93804,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2014",16.25203,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2015",17.67248,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2016",19.64959,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2017",16.6634,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2018",20.72619,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2019",15.38174,
"GRC","BANKLEVERAGE","TOT","PC_NVA","A","2020",24.5771,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","1995",18.1446,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","1996",23.84764,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","1997",28.75088,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","1998",27.13986,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","1999",28.10053,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2000",48.41472,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2001",50.80709,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2002",59.72875,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2003",34.60928,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2004",31.34382,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2005",19.89558,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2006",22.22676,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2007",30.86877,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2008",41.21872,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2009",36.90704,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2010",42.44662,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2011",42.61146,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2012",37.30603,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2013",38.26369,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2014",37.12905,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2015",51.62172,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2016",47.49771,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2017",49.18944,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2018",58.36393,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2019",74.68576,
"JPN","BANKLEVERAGE","TOT","PC_NVA","A","2020",68.7205,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","1995",16.32685,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","1996",13.98707,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","1997",16.10489,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","1998",18.07648,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","1999",20.06064,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2000",21.6672,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2001",23.63195,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2002",21.9557,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2003",12.21975,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2004",12.21915,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2005",12.44791,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2006",13.02654,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2007",11.9593,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2008",14.57476,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2009",12.21213,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2010",11.53586,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2011",12.94264,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2012",11.54485,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2013",11.50623,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2014",11.17211,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2015",11.70906,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2016",13.19019,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2017",15.6906,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2018",16.17819,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2019",15.76649,
"CZE","BANKLEVERAGE","TOT","PC_NVA","A","2020",16.7491,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","1995",6.593442,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","1996",6.805453,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","1997",7.054638,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","1998",7.606133,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","1999",7.264975,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2000",7.090448,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2001",8.275941,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2002",9.573599,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2003",10.15112,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2004",10.21065,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2005",11.28836,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2006",11.3601,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2007",10.97018,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2008",12.15206,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2009",11.60545,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2010",11.19537,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2011",12.63017,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2012",13.54286,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2013",10.67516,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2014",8.999661,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2015",8.339973,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2016",8.022864,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2017",8.033821,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2018",8.445904,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2019",7.946722,
"SVN","BANKLEVERAGE","TOT","PC_NVA","A","2020",9.29605,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","1995",22.03876,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","1996",21.62375,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","1997",16.54944,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","1998",18.20304,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","1999",16.70196,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2000",17.4343,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2001",18.90212,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2002",25.32376,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2003",22.16132,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2004",22.60913,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2005",19.46193,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2006",17.43242,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2007",17.71807,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2008",30.68222,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2009",23.31674,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2010",20.94689,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2011",22.10952,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2012",20.09664,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2013",19.03568,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2014",18.85829,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2015",19.50123,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2016",20.37193,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2017",19.91216,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2018",21.44051,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2019",20.31013,
"DEU","BANKLEVERAGE","TOT","PC_NVA","A","2020",20.82665,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2003",13.99036,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2004",13.73743,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2005",13.14149,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2006",12.61531,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2007",16.95345,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2008",24.64784,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2009",18.56078,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2010",16.78168,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2011",19.07752,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2012",18.56404,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2013",16.88291,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2014",14.77318,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2015",13.45908,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2016",16.14375,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2017",16.4229,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2018",21.0323,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2019",23.26357,
"DNK","BANKLEVERAGE","TOT","PC_NVA","A","2020",23.50349,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","1995",13.676,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","1996",12.29227,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","1997",11.72136,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","1998",13.73566,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","1999",12.69941,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2000",12.53336,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2001",15.59702,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2002",17.49891,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2003",17.53661,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2004",17.4695,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2005",16.96174,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2006",17.35451,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2007",15.13541,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2008",25.67759,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2009",21.7445,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2010",21.81695,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2011",23.31673,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2012",22.35367,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2013",21.15195,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2014",18.31021,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2015",18.64423,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2016",18.91665,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2017",17.34748,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2018",15.60985,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2019",14.1227,
"NLD","BANKLEVERAGE","TOT","PC_NVA","A","2020",13.15642,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","1995",30.94049,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","1996",30.65307,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","1997",22.22258,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","1998",21.61432,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","1999",19.27559,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2000",24.40346,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2001",26.63721,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2002",29.25502,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2003",33.41913,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2004",45.09697,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2005",52.34435,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2006",56.51914,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2007",68.66984,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2008",103.2497,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2009",74.40923,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2010",70.85171,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2011",65.84019,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2012",57.48392,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2013",51.63949,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2014",49.021,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2015",43.18521,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2016",46.68752,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2017",47.02518,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2018",46.21013,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2019",47.52412,
"GBR","BANKLEVERAGE","TOT","PC_NVA","A","2020",54.87536,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","1995",6.080544,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","1996",5.527361,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","1997",4.68172,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","1998",4.525223,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","1999",4.776768,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2000",4.308082,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2001",3.938151,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2002",4.500526,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2003",4.846951,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2004",4.648816,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2005",4.378229,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2006",4.446195,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2007",4.596375,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2008",6.958973,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2009",5.300519,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2010",5.905586,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2011",6.747532,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2012",6.184147,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2013",5.47076,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2014",5.678634,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2015",5.81035,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2016",6.039287,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2017",6.183634,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2018",6.934918,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2019",6.790005,
"AUS","BANKLEVERAGE","TOT","PC_NVA","A","2020",7.201272,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2001",22.77579,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2002",37.18571,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2003",22.91534,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2004",17.71966,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2005",12.12265,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2006",12.65481,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2007",12.54645,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2008",29.4872,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2009",15.37649,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2010",15.49965,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2011",25.38265,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2012",20.63368,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2013",18.40693,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2014",21.25261,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2015",20.29758,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2016",17.34157,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2017",14.63264,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2018",14.73299,
"ISR","BANKLEVERAGE","TOT","PC_NVA","A","2019",12.26611,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","1995",12.07748,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","1996",11.99774,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","1997",10.96285,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","1998",9.350161,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","1999",9.703029,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2000",9.44631,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2001",10.43602,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2002",12.4159,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2003",12.4555,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2004",13.4677,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2005",12.41456,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2006",10.73194,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2007",11.16455,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2008",17.74294,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2009",15.92009,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2010",18.21696,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2011",22.49806,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2012",17.43594,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2013",17.18147,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2014",14.60067,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2015",14.75076,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2016",15.06349,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2017",12.88772,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2018",13.05716,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2019",12.28263,
"PRT","BANKLEVERAGE","TOT","PC_NVA","A","2020",13.59316,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","1995",9.672317,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","1996",7.668965,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","1997",8.169312,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","1998",9.275362,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","1999",10.80702,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2000",11.82482,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2001",10.90826,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2002",10.46252,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2003",10.36027,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2004",12.32035,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2005",13.33384,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2006",13.90097,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2007",12.72006,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2008",13.17413,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2009",13.15107,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2010",13.53286,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2011",11.24324,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2012",10.63365,
"LVA","BANKLEVERAGE","TOT","PC_NVA","A","2013",10.53386,
