LOCATION,TIME,VALUE
AUS,2016-Q3,0.131833212
AUS,2016-Q4,1.077293215
AUS,2017-Q1,0.237389102
AUS,2017-Q2,0.652067632
AUS,2017-Q3,0.972921371
AUS,2017-Q4,0.453139805
AUS,2018-Q1,0.862388859
AUS,2018-Q2,0.879679205
AUS,2018-Q3,0.410944112
AUS,2018-Q4,0.136150216
AUS,2019-Q1,0.417418933
AUS,2019-Q2,0.69778376
AUS,2019-Q3,0.803162955
AUS,2019-Q4,0.390628883
AUS,2020-Q1,-0.293663366
AUS,2020-Q2,-6.792819309
AUS,2020-Q3,3.416049809
AUS,2020-Q4,3.268596012
AUS,2021-Q1,1.820594162
AUS,2021-Q2,0.703263543
AUS,2021-Q3,-1.922074081
CAN,1970-Q2,-0.004057869
CAN,1970-Q3,1.032504848
CAN,1970-Q4,0.178300435
CAN,1971-Q1,-0.573694762
CAN,1971-Q2,2.900629253
CAN,1971-Q3,2.780357231
CAN,1971-Q4,1.105730736
CAN,1972-Q1,-0.349406697
CAN,1972-Q2,2.830064499
CAN,1972-Q3,0.278737839
CAN,1972-Q4,2.369387683
CAN,1973-Q1,2.61132786
CAN,1973-Q2,1.084605289
CAN,1973-Q3,0.362013934
CAN,1973-Q4,1.868824427
CAN,1974-Q1,0.741400547
CAN,1974-Q2,1.094286656
CAN,1974-Q3,-0.087894261
CAN,1974-Q4,-0.463837034
CAN,1975-Q1,-0.628394126
CAN,1975-Q2,1.299640149
CAN,1975-Q3,1.877954578
CAN,1975-Q4,1.166484824
CAN,1976-Q1,1.732839462
CAN,1976-Q2,2.163803961
CAN,1976-Q3,0.445344075
CAN,1976-Q4,0.206075061
CAN,1977-Q1,1.422042393
CAN,1977-Q2,0.537242437
CAN,1977-Q3,0.528995067
CAN,1977-Q4,1.58111274
CAN,1978-Q1,0.840853027
CAN,1978-Q2,0.685996478
CAN,1978-Q3,0.954509352
CAN,1978-Q4,0.87695671
CAN,1979-Q1,0.831951715
CAN,1979-Q2,1.347063852
CAN,1979-Q3,0.691984333
CAN,1979-Q4,0.665624679
CAN,1980-Q1,0.700189435
CAN,1980-Q2,-0.031789499
CAN,1980-Q3,-0.114812067
CAN,1980-Q4,1.380163092
CAN,1981-Q1,2.20395557
CAN,1981-Q2,1.123957546
CAN,1981-Q3,-0.897752489
CAN,1981-Q4,-0.457822775
CAN,1982-Q1,-1.176410874
CAN,1982-Q2,-1.157146926
CAN,1982-Q3,-0.876514444
CAN,1982-Q4,-0.922628586
CAN,1983-Q1,1.672805457
CAN,1983-Q2,1.965445626
CAN,1983-Q3,1.118398007
CAN,1983-Q4,1.260197667
CAN,1984-Q1,1.720298067
CAN,1984-Q2,1.955921331
CAN,1984-Q3,0.420533849
CAN,1984-Q4,1.584483871
CAN,1985-Q1,1.51940209
CAN,1985-Q2,0.318739387
CAN,1985-Q3,1.268698772
CAN,1985-Q4,1.534781494
CAN,1986-Q1,-0.030061903
CAN,1986-Q2,0.568484015
CAN,1986-Q3,0.126214599
CAN,1986-Q4,-0.722101968
CAN,1987-Q1,2.307193327
CAN,1987-Q2,1.291592995
CAN,1987-Q3,1.522052283
CAN,1987-Q4,1.291892412
CAN,1988-Q1,1.457933086
CAN,1988-Q2,0.885658372
CAN,1988-Q3,0.009098695
CAN,1988-Q4,0.697440592
CAN,1989-Q1,1.14072018
CAN,1989-Q2,0.382183085
CAN,1989-Q3,0.357792585
CAN,1989-Q4,-0.213453123
CAN,1990-Q1,0.942760141
CAN,1990-Q2,-0.41411306
CAN,1990-Q3,-0.707548459
CAN,1990-Q4,-0.891196884
CAN,1991-Q1,-1.427068555
CAN,1991-Q2,0.466260689
CAN,1991-Q3,0.133908241
CAN,1991-Q4,0.184531308
CAN,1992-Q1,0.072893567
CAN,1992-Q2,0.122114907
CAN,1992-Q3,0.53698518
CAN,1992-Q4,0.568910538
CAN,1993-Q1,0.639946265
CAN,1993-Q2,0.910433228
CAN,1993-Q3,0.953047096
CAN,1993-Q4,0.431683602
CAN,1994-Q1,1.473568699
CAN,1994-Q2,1.461328599
CAN,1994-Q3,1.278408105
CAN,1994-Q4,0.729647389
CAN,1995-Q1,0.929487425
CAN,1995-Q2,0.040377509
CAN,1995-Q3,0.131784833
CAN,1995-Q4,0.409812959
CAN,1996-Q1,0.06880559
CAN,1996-Q2,0.696292748
CAN,1996-Q3,0.863973279
CAN,1996-Q4,0.80536636
CAN,1997-Q1,1.319174451
CAN,1997-Q2,1.129631513
CAN,1997-Q3,1.183433842
CAN,1997-Q4,0.968322222
CAN,1998-Q1,1.41241503
CAN,1998-Q2,0.053398141
CAN,1998-Q3,0.91021039
CAN,1998-Q4,1.360670376
CAN,1999-Q1,1.813816174
CAN,1999-Q2,0.836544698
CAN,1999-Q3,1.56467609
CAN,1999-Q4,1.40669634
CAN,2000-Q1,1.59973568
CAN,2000-Q2,1.188584709
CAN,2000-Q3,1.016981788
CAN,2000-Q4,0.1712074
CAN,2001-Q1,0.529651011
CAN,2001-Q2,0.269490025
CAN,2001-Q3,-0.066614244
CAN,2001-Q4,0.608829247
CAN,2002-Q1,1.484226046
CAN,2002-Q2,0.589373312
CAN,2002-Q3,0.86544944
CAN,2002-Q4,0.548620905
CAN,2003-Q1,0.553325235
CAN,2003-Q2,-0.147463728
CAN,2003-Q3,0.373654347
CAN,2003-Q4,0.689959181
CAN,2004-Q1,0.720267587
CAN,2004-Q2,1.187819015
CAN,2004-Q3,1.180435577
CAN,2004-Q4,0.718426544
